ID	Result
group_2162	-0.151095875145119
lukDv...lukDv_1...lukDv_2...lukDv_3	-0.129946090681135
hylB...hylB_1...hylB_2	-0.102444851928077
group_1383	-0.107596122898462
fcl	-0.206958422333759
ybhR...ybhS	-0.158856781246846
isaB_2...isaB_3...isaB...isaB_1	-0.184149067108747
group_71	-0.17365722426044
lpl2_3...lpl2_1...lpl2_5...lpl2_6...lpl2_7...lpl2_4...lpl2_2...lpl2_8	-0.0701139890218781
group_1411	0.168598763049274
wbgU...galE...galE1	-0.171665545542083
group_158	0.321368483975331
group_1694	-0.218068396759263
group_416	0.0580348330487614
splE_1...splE_2...splF...splD_2...splE...splF_1...splD...splF_2	-0.0180187147901704
group_418	0.395445913327602
dck...dck_1...dck_2	-0.216731497342683
group_1911	-0.137677276763131
group_409	0.381561572063342
yezG_2...yezG_8...yezG_7...yezG_12...yezG_6...yezG_5...yezG_3...yezG_4...yezG_9...yezG_1...yezG_10	-0.0348391217457054
group_2281	0.477729401532682
group_867	0.270641015314302
tst_1	-0.102162538054181
group_565	-0.161625049972341
hin_1...tnpR...hin_5...hin_2...hin_3...hin_4	0.12380531324296
group_712	-0.055595050946647
group_1598	-0.0600343290641699
lexA_2...lexA_1...lexA_3	0.375393026253355
group_284	-0.0863431189195332
entS	-0.120163528345074
xerD_2...xerD_4...xerC_2...xerC_6...xerC_4...xerC_3...xerC_5...xerC_7	0.157935250494586
smc_3...smc_4...smc_1	0.504611111021638
smc_1...smc_2...smc_3...recF_2...recF_1...smc_4...recF_3	0.255171267373551
group_939	0.481274412674654
group_1606	0.142432750718627
sak_1...sak...sak_2	0.326236952572327
group_2464	-0.0798432108813428
lukEv...hlgA_1...lukEv_2...lukEv_3...lukEv_1...lukE	-0.125477980773784
group_938	-0.0420392102941202
ydfJ...ydfJ_2...ydfJ_1	-0.208900190153501
sdrM...sdrM_3...sdrM_1...sdrM_2	-0.176697945246719
group_1364	0.192105413142264
xecD...bacC_2...bacC	-0.164976591196303
group_1651	0.0722769677171702
racA	0.422158615539882
group_194	0.47596801626196
group_1200	0.141761937235481
sepA_1...aur...aur_1...aur_2	-0.189368742371536
tyrB...aspC...dapL	-0.230065395038403
xerD_1...xerC_1...xerC_2...xerC_3...IntTn_1...IntTn...xerC_4...xerD_4...xerD_3...xerD_5	0.353226917344682
group_1275	-0.107964462157144
cadC...cadC_1	0.341267730519685
group_1940	-0.177610187202749
group_1987	0.00665618814831642
group_1764	0.156552852023294
group_937	0.233238124620375
group_954	-0.0695501074946346
group_2584	0.470052061185702
ykuT...ykuT_2	-0.176250347299307
tagE_3...gtf1_2...tagE_1...tagE_4...tagE_2	-0.189296623251119
yydJ...yydJ_2...yydJ_1	-0.215433076545764
group_2563	-0.16891864639033
group_1311	0.123070530407371
blaZ...blaZ_1...blaZ_2	0.237883376431599
group_411	0.280506681888198
bceA_2...bceA_1...bceA_3	-0.190326628963133
