Source	Target	weight
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_873	4.86389e-10
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_2585	1.1071e-31
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_1428	1.91936e-29
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_559	2.124e-31
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_978	8.974e-32
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_281	8.01918e-31
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_1084	2.17996e-31
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_2446	8.15537e-31
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_417	9.19721e-28
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_91	1.68331e-28
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	polA_1~~~polA_2	2.56864e-29
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_2447	1.68331e-28
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_2401	6.37647e-26
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_1358	3.60654e-26
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_220	6.74123e-26
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_572	2.88839e-24
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	smc_3~~~smc_4~~~smc_1	7.03104e-24
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_2356	4.78162e-22
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_1044	1.80997e-22
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_478	1.80997e-22
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_195	7.77532e-19
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_522	4.32583e-21
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_1407	3.42423e-21
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_763	4.92335e-21
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_742	2.68794e-21
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_553	7.0239e-22
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_2285	9.94042e-18
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_947	9.61405e-20
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_831	1.98362e-13
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_80	2.75167e-19
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_2438	8.21117e-20
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_603	2.48871e-13
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_418	5.62998e-17
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_867	3.59103e-13
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_874	4.67296e-14
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_1895	8.68455e-14
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_1660	2.18641e-13
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_250	1.32236e-12
clpP1_1~~~clpP1~~~clpP_2~~~clpP_3~~~clpP_4~~~clpP_1	group_992	4.13523e-09
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	scn_2~~~scn_3~~~scn_4	1.4705e-08
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_310	7.4977e-11
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	lytN~~~lytN_1~~~lytN_3~~~lytN_2~~~lytN_4	3.47004e-08
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_1018	4.75533e-08
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	sak_1~~~sak~~~sak_2	9.3781e-11
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	xerD_1~~~xerC_1~~~xerC_2~~~xerC_3~~~IntTn_1~~~IntTn~~~xerC_4~~~xerD_4~~~xerD_3~~~xerD_5	3.24474e-13
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	lytN~~~lytN_3~~~lytN_4	1.58311e-08
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_450	1.51645e-22
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	lss~~~mepM_2~~~lss_1~~~smc_3~~~smc_2~~~mepM~~~mepM_1~~~smc_1	6.85768e-14
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_774	1.01004e-24
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_1856	3.53674e-24
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_759	1.40324e-24
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_734	1.01004e-24
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_179	5.3823e-23
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_681	5.81898e-25
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_760	1.01004e-24
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_53	2.69243e-24
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_779	5.34131e-24
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_617	6.339e-21
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_430	3.52668e-20
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_605	1.07255e-19
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_687	3.30359e-13
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_216	3.15426e-09
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_2324	4.47398e-09
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	smc_1~~~recF_2~~~smc_2	3.92705e-09
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_2226	4.15805e-10
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_1646	1.15583e-11
clpP1~~~clpP1_2~~~clpP_2~~~clpP_1	group_247	1.08307e-09
cls_1~~~cls_2~~~clsA~~~cls_3	ssuB~~~ytrB_2~~~znuC_2~~~drrA~~~natA_3~~~fbpC2	8.53184e-09
cls_1~~~cls_2~~~clsA~~~cls_3	group_2393	6.52868e-08
cls_1~~~cls_2~~~clsA~~~cls_3	ypeA	2.24724e-11
cls_1~~~cls_2~~~clsA~~~cls_3	group_565	2.37117e-12
cls_1~~~cls_2~~~clsA~~~cls_3	ebh_3~~~ebh_2~~~ebh_1~~~ebh_5~~~ebh_4~~~ebhA~~~ebhA_1~~~ebh_6~~~ebhA_3~~~ebhA_2~~~ebh_7	5.61068e-13
cls_1~~~cls_2~~~clsA~~~cls_3	rpoE~~~rpoE_1~~~rpoE_2	1.09007e-15
cls_1~~~cls_2~~~clsA~~~cls_3	group_670	3.12807e-12
cls_1~~~cls_2~~~clsA~~~cls_3	group_1636	2.47527e-15
cls_1~~~cls_2~~~clsA~~~cls_3	group_2264	1.7186e-15
cls_1~~~cls_2~~~clsA~~~cls_3	group_163	1.0379e-07
cls_1~~~cls_2~~~clsA~~~cls_3	ykoD_2~~~ecfA3~~~ecfA1_1~~~ykoD_1~~~ecfA1_2~~~ykoD_3	1.09122e-15
cls_1~~~cls_2~~~clsA~~~cls_3	flA~~~salL_2~~~salL~~~salL_1	1.42609e-15
cls_1~~~cls_2~~~clsA~~~cls_3	ykoC_2~~~ykoC_1~~~ykoC~~~ecfT_1~~~ecfT_2	1.42609e-15
cls_1~~~cls_2~~~clsA~~~cls_3	group_239	3.39044e-09
cls_1~~~cls_2~~~clsA~~~cls_3	group_2276	1.42609e-15
cls_1~~~cls_2~~~clsA~~~cls_3	leuA_1~~~leuA_2~~~leuA_3	4.01067e-16
cls_1~~~cls_2~~~clsA~~~cls_3	tsaC~~~ywlC_2	2.52117e-16
cls_1~~~cls_2~~~clsA~~~cls_3	group_1461	5.87573e-21
cls_1~~~cls_2~~~clsA~~~cls_3	splE_1~~~splE_2~~~splF~~~splD_2~~~splE~~~splF_1~~~splD~~~splF_2	1.42568e-13
cls_1~~~cls_2~~~clsA~~~cls_3	sdrM~~~sdrM_3~~~sdrM_1~~~sdrM_2	2.53909e-08
cls_1~~~cls_2~~~clsA~~~cls_3	sepA~~~sepA_2	1.84027e-08
cls_1~~~cls_2~~~clsA~~~cls_3	graS_2~~~graS_1~~~graS_4~~~graS_3~~~graS	2.65881e-08
cls_1~~~cls_2~~~clsA~~~cls_3	ywtF~~~lytR_2~~~lytR_3	1.84027e-08
cls_1~~~cls_2~~~clsA~~~cls_3	tst_2~~~tst~~~tst_1~~~tst_3	2.65881e-08
cls_1~~~cls_2~~~clsA~~~cls_3	xerD_3~~~xerD_2~~~xerD_4~~~xerD_1	2.65881e-08
cls_1~~~cls_2~~~clsA~~~cls_3	fecD_2~~~fecD_1~~~feuB_1~~~feuB_2~~~yfhA~~~btuC	3.6568e-08
cls_1~~~cls_2~~~clsA~~~cls_3	cycA_4~~~cycA_3~~~cycA_1~~~cycA_2	2.65881e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_2541	4.38063e-08
cls_1~~~cls_2~~~clsA~~~cls_3	fecE~~~yusV~~~ykoD_3	2.21333e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_283	3.3319e-08
cls_1~~~cls_2~~~clsA~~~cls_3	skfC	1.92659e-08
cls_1~~~cls_2~~~clsA~~~cls_3	sigS~~~sigS_2	3.82319e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_769	2.31528e-08
cls_1~~~cls_2~~~clsA~~~cls_3	pbpX_1~~~pbpX_2~~~pbpX_3	3.19017e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_1670	3.82319e-08
cls_1~~~cls_2~~~clsA~~~cls_3	speC~~~speC_2~~~speH~~~speC_1~~~speC_3~~~tst_2~~~speH_1~~~tst_3	2.77909e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_663	6.53453e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_755	4.57644e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_749	5.70202e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_773	4.77256e-08
cls_1~~~cls_2~~~clsA~~~cls_3	lukS~~~hlgC~~~hlgC_1~~~hlgA_2~~~hlgC_2	9.28752e-08
cls_1~~~cls_2~~~clsA~~~cls_3	tcyC~~~tcyC_2~~~tcyN~~~tcyC_1~~~tcyC_3~~~yxeO	5.47171e-08
cls_1~~~cls_2~~~clsA~~~cls_3	speC_2~~~speC_1~~~speC~~~speC_3	1.08976e-08
cls_1~~~cls_2~~~clsA~~~cls_3	fib_2~~~fib_1	4.60671e-10
cls_1~~~cls_2~~~clsA~~~cls_3	nreB~~~nreB_1~~~nreB_2	6.38574e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_2269	6.9932e-09
cls_1~~~cls_2~~~clsA~~~cls_3	yfiZ_2	1.2789e-09
cls_1~~~cls_2~~~clsA~~~cls_3	lukDv~~~lukDv_1~~~lukDv_2~~~lukDv_3	2.17346e-08
cls_1~~~cls_2~~~clsA~~~cls_3	lukEv~~~hlgA_1~~~lukEv_2~~~lukEv_3~~~lukEv_1~~~lukE	1.3021e-08
cls_1~~~cls_2~~~clsA~~~cls_3	yezG_1~~~yezG_8~~~yezG_2~~~yezG_3~~~yezG_7~~~yezG_6~~~yezG_4~~~yezG_5~~~yezG~~~yezG_9	4.32239e-10
cls_1~~~cls_2~~~clsA~~~cls_3	splA~~~splA_2~~~splA_1~~~splB	1.37931e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_437	1.89927e-13
cls_1~~~cls_2~~~clsA~~~cls_3	group_2569	1.89927e-13
cls_1~~~cls_2~~~clsA~~~cls_3	splC~~~splB~~~splB_3~~~splB_1~~~splB_2~~~splC_2~~~splC_1~~~splB_4	3.6585e-09
cls_1~~~cls_2~~~clsA~~~cls_3	group_1244	6.90389e-10
cls_1~~~cls_2~~~clsA~~~cls_3	yezG_5~~~yezG_2~~~yezG_7~~~yezG_4~~~yezG_9~~~yezG_1~~~yezG_6~~~yezG_3~~~yezG_8~~~yezG~~~yezG_11	3.19794e-11
cls_1~~~cls_2~~~clsA~~~cls_3	splF_1~~~splD~~~splF~~~splE_2~~~splB_2~~~splE_3~~~splE_1~~~splB_1~~~splE~~~splF_2~~~splD_1~~~splD_2	3.05312e-13
cls_1~~~cls_2~~~clsA~~~cls_3	fosB	5.00772e-17
cls_1~~~cls_2~~~clsA~~~cls_3	group_2519	4.07348e-15
cls_1~~~cls_2~~~clsA~~~cls_3	tipA~~~mta~~~mta_1	1.19649e-11
cls_1~~~cls_2~~~clsA~~~cls_3	nirC~~~nirC_2	1.6877e-18
cls_1~~~cls_2~~~clsA~~~cls_3	traP	3.72066e-18
cls_1~~~cls_2~~~clsA~~~cls_3	group_2600	1.2776e-18
cls_1~~~cls_2~~~clsA~~~cls_3	rnhA~~~rnhA_2	3.29274e-14
cls_1~~~cls_2~~~clsA~~~cls_3	speH_2~~~speC_3	6.3093e-12
cls_1~~~cls_2~~~clsA~~~cls_3	group_568	3.18667e-14
cls_1~~~cls_2~~~clsA~~~cls_3	lpl2_4~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_2~~~lpl2_5~~~lpl2_3~~~lpl2_10~~~lpl2_11~~~lpl2_8	5.60821e-11
cls_1~~~cls_2~~~clsA~~~cls_3	group_188	4.21172e-16
cls_1~~~cls_2~~~clsA~~~cls_3	group_812	1.14484e-15
cls_1~~~cls_2~~~clsA~~~cls_3	group_446	2.2865e-09
cls_1~~~cls_2~~~clsA~~~cls_3	splB~~~splB_2~~~splB_1	2.22613e-15
cls_1~~~cls_2~~~clsA~~~cls_3	group_727	3.44002e-10
cls_1~~~cls_2~~~clsA~~~cls_3	narX~~~narX_2	2.96754e-16
cls_1~~~cls_2~~~clsA~~~cls_3	group_2187	5.61516e-09
cls_1~~~cls_2~~~clsA~~~cls_3	group_1998	1.02946e-14
cls_1~~~cls_2~~~clsA~~~cls_3	fccB	3.27636e-09
cls_1~~~cls_2~~~clsA~~~cls_3	ricR~~~ricR_1~~~ricR_2	5.71123e-09
cls_1~~~cls_2~~~clsA~~~cls_3	pspE~~~glpE_4~~~glpE_3~~~glpE_1~~~tusA~~~glpE_2	3.27636e-09
cls_1~~~cls_2~~~clsA~~~cls_3	glpE_1~~~glpE_2~~~gloC~~~glpE_3~~~gloC_2~~~gloB_2~~~gloB_1~~~glpE_4~~~gloC_1~~~moeZ_3	3.27636e-09
cls_1~~~cls_2~~~clsA~~~cls_3	group_2251	2.98989e-09
cls_1~~~cls_2~~~clsA~~~cls_3	group_1033	7.80441e-09
cls_1~~~cls_2~~~clsA~~~cls_3	lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6	4.17675e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_791	1.89863e-12
cls_1~~~cls_2~~~clsA~~~cls_3	yezG_6~~~yezG_4~~~yezG_7~~~yezG_3~~~yezG_1~~~yezG_2~~~yezG_5~~~yezG_8	1.3009e-10
cls_1~~~cls_2~~~clsA~~~cls_3	leuD~~~leuD_1~~~leuD_2	1.06683e-11
cls_1~~~cls_2~~~clsA~~~cls_3	entS	1.17443e-11
cls_1~~~cls_2~~~clsA~~~cls_3	splE_4~~~splE~~~splE_1~~~splE_2~~~splE_3~~~splF~~~splD	1.34723e-10
cls_1~~~cls_2~~~clsA~~~cls_3	dus~~~dus_1~~~dus_2	3.06782e-10
cls_1~~~cls_2~~~clsA~~~cls_3	fetA_2~~~fetA_1~~~fetA~~~mlaF	4.10868e-12
cls_1~~~cls_2~~~clsA~~~cls_3	ydaG~~~ydaG_2	4.10868e-12
cls_1~~~cls_2~~~clsA~~~cls_3	group_632	8.99175e-10
cls_1~~~cls_2~~~clsA~~~cls_3	group_990	1.50635e-08
cls_1~~~cls_2~~~clsA~~~cls_3	lpl2_7	1.60598e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_493	8.43785e-09
cls_1~~~cls_2~~~clsA~~~cls_3	ykuT~~~ykuT_2	8.14615e-09
cls_1~~~cls_2~~~clsA~~~cls_3	group_1231	6.0069e-10
cls_1~~~cls_2~~~clsA~~~cls_3	lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9	1.12563e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_1383	8.70277e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_630	5.42733e-09
cls_1~~~cls_2~~~clsA~~~cls_3	group_235	4.0228e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_2089	1.16337e-08
cls_1~~~cls_2~~~clsA~~~cls_3	macB~~~macB_2~~~macB_1	6.35094e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_1769	1.61237e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_2205	9.86666e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_1996	9.86666e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_1882	9.86666e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_518	9.86666e-08
cls_1~~~cls_2~~~clsA~~~cls_3	natA_1~~~rbsA~~~natA_4~~~opuBA_1~~~natA_2	9.86666e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_124	6.35094e-08
cls_1~~~cls_2~~~clsA~~~cls_3	natA_3	5.48907e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_1984	2.98725e-08
cls_1~~~cls_2~~~clsA~~~cls_3	group_1106	4.71815e-08
cna_1~~~cna_2~~~cna	group_2388	1.32272e-08
cna_1~~~cna_2~~~cna	ydaG~~~ydaG_1~~~ydaG_2	6.54251e-09
cna_1~~~cna_2~~~cna	group_1598	3.06605e-08
cna_1~~~cna_2~~~cna	group_726	6.90525e-12
cna_1~~~cna_2~~~cna	narX	1.56834e-12
cna_1~~~cna_2~~~cna	group_333	7.0347e-20
cna_1~~~cna_2~~~cna	group_1908	7.42485e-17
cna_1~~~cna_2~~~cna	group_920	2.69057e-15
cna_1~~~cna_2~~~cna	ftsE~~~fetA~~~fetA_2~~~fetA_1	4.1621e-15
cna_1~~~cna_2~~~cna	nirC	4.1621e-15
cna_1~~~cna_2~~~cna	group_1324	2.40423e-15
cna_1~~~cna_2~~~cna	group_1694	1.73237e-15
cna_1~~~cna_2~~~cna	mleS_2~~~mleS~~~mleS_1	2.85871e-16
cna_1~~~cna_2~~~cna	norB_4~~~norB_2~~~norB_6~~~norB_5~~~norB_3~~~norB_1~~~norB_7	3.52023e-16
cna_1~~~cna_2~~~cna	fbp	2.37706e-16
cna_1~~~cna_2~~~cna	group_405	4.4061e-09
cna_1~~~cna_2~~~cna	group_1180	1.75304e-18
cna_1~~~cna_2~~~cna	isaB_2~~~isaB_3~~~isaB~~~isaB_1	2.33665e-22
cna_1~~~cna_2~~~cna	group_954	5.47571e-09
cna_1~~~cna_2~~~cna	group_1789	7.18414e-23
cna_1~~~cna_2~~~cna	group_343	5.32861e-10
cna_1~~~cna_2~~~cna	group_2473	2.19187e-17
cna_1~~~cna_2~~~cna	nreB_1~~~nreB_2~~~nreB	1.68747e-16
cna_1~~~cna_2~~~cna	group_732	3.06195e-17
cna_1~~~cna_2~~~cna	group_515	4.15865e-11
cna_1~~~cna_2~~~cna	group_2241	5.53096e-11
cna_1~~~cna_2~~~cna	nasE~~~nasF~~~sumT	3.54095e-17
cna_1~~~cna_2~~~cna	tcyN~~~tcyC_1~~~tcyC_2~~~tcyC_3	1.22977e-18
cna_1~~~cna_2~~~cna	group_1215	6.37712e-12
cna_1~~~cna_2~~~cna	group_475	7.05802e-19
cna_1~~~cna_2~~~cna	ybhF~~~ybhF_2~~~yxlF_2~~~artM~~~yxlF_1	1.2917e-10
cna_1~~~cna_2~~~cna	group_878	2.85794e-19
cna_1~~~cna_2~~~cna	group_1904	2.85794e-19
cna_1~~~cna_2~~~cna	ybhR~~~ybhS	1.70959e-10
cna_1~~~cna_2~~~cna	group_1911	8.72895e-11
cna_1~~~cna_2~~~cna	cycA_2~~~cycA_3~~~cycA_1	2.28524e-19
cna_1~~~cna_2~~~cna	group_680	1.28906e-19
cna_1~~~cna_2~~~cna	group_162	1.28906e-19
cna_1~~~cna_2~~~cna	group_906	1.28906e-19
cna_1~~~cna_2~~~cna	group_1990	7.22856e-20
cna_1~~~cna_2~~~cna	hlgA_2~~~hlgC~~~lukS~~~hlgA	9.92568e-19
cna_1~~~cna_2~~~cna	xerD_3~~~xerD_2	7.22856e-20
cna_1~~~cna_2~~~cna	graS_2~~~graS_3~~~graS_1	7.22856e-20
cna_1~~~cna_2~~~cna	group_1931	1.28906e-19
cna_1~~~cna_2~~~cna	sdrM_3~~~sdrM_2~~~sdrM_1~~~sdrM	2.28524e-19
cna_1~~~cna_2~~~cna	group_1776	4.75771e-18
cna_1~~~cna_2~~~cna	mta~~~tipA	1.81814e-19
cna_1~~~cna_2~~~cna	ywtF~~~lytR_3	7.22856e-20
cna_1~~~cna_2~~~cna	sepA_2~~~sepA	4.02944e-20
cna_1~~~cna_2~~~cna	feuB_2~~~fecD_1~~~fecD_2	5.6936e-20
cna_1~~~cna_2~~~cna	pbpX_3~~~pbpX_1~~~pbpX_2	4.02944e-20
cna_1~~~cna_2~~~cna	sigS_2~~~sigS~~~sigS_1	1.02049e-19
cna_1~~~cna_2~~~cna	fda~~~fda_1	2.78882e-10
cna_1~~~cna_2~~~cna	group_2085	1.20032e-11
cna_1~~~cna_2~~~cna	tst_3~~~tst_2~~~tst_1~~~tst_5	1.11334e-08
cna_1~~~cna_2~~~cna	group_331	5.86438e-15
cna_1~~~cna_2~~~cna	fib_3~~~fib_2~~~fib_1	2.48243e-14
cna_1~~~cna_2~~~cna	group_244	8.13676e-10
cna_1~~~cna_2~~~cna	sraP_2~~~sraP_1~~~sraP~~~sasG~~~sraP_3	2.82869e-09
cna_1~~~cna_2~~~cna	lpl2_9	9.0125e-08
cna_1~~~cna_2~~~cna	yusV~~~fecE	3.98907e-16
cna_1~~~cna_2~~~cna	tst_2~~~tst_1~~~tst	2.44818e-15
cna_1~~~cna_2~~~cna	rnhA	2.78749e-12
cna_1~~~cna_2~~~cna	ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	2.14102e-14
cna_1~~~cna_2~~~cna	group_1232	2.9992e-08
cna_1~~~cna_2~~~cna	est_2~~~est_1	3.06041e-09
cna_1~~~cna_2~~~cna	group_2343	4.18239e-10
cna_1~~~cna_2~~~cna	group_1242	1.9412e-08
cna_1~~~cna_2~~~cna	group_171	2.48467e-12
cna_1~~~cna_2~~~cna	group_933	2.14102e-14
cna_1~~~cna_2~~~cna	group_1275	2.97994e-16
cna_1~~~cna_2~~~cna	tagE_3~~~gtf1_2~~~tagE_1~~~tagE_4~~~tagE_2	4.07454e-16
cna_1~~~cna_2~~~cna	lpl2_3~~~lpl2_5~~~lpl2_6~~~lpl2_1~~~lpl2_4~~~lpl2_2~~~lpl2_8	1.09102e-09
cna_1~~~cna_2~~~cna	group_2524	1.63902e-16
cna_1~~~cna_2~~~cna	xerC_1~~~xerC_4~~~xerC_6~~~xerC_3~~~xerC_2~~~xerC_5	1.20819e-08
cna_1~~~cna_2~~~cna	nhoA	4.01556e-10
cna_1~~~cna_2~~~cna	group_2167	2.29964e-10
cna_1~~~cna_2~~~cna	speC~~~speC_2~~~speC_1~~~tst_2~~~speC_3	2.14437e-14
cna_1~~~cna_2~~~cna	group_782	8.62417e-08
cna_1~~~cna_2~~~cna	xerC_4~~~xerC_3~~~xerC_5~~~xerC_2~~~xerC_1	2.30687e-08
cna_1~~~cna_2~~~cna	wbgU~~~galE~~~galE1~~~wbgU_1~~~fcl~~~wbgU_2	7.16983e-15
cna_1~~~cna_2~~~cna	group_937	1.09432e-07
cna_1~~~cna_2~~~cna	yceI	1.41116e-15
cna_1~~~cna_2~~~cna	group_1803	1.41116e-15
cna_1~~~cna_2~~~cna	pcp_2~~~pcp	1.41116e-15
cna_1~~~cna_2~~~cna	speC_1~~~speC_3	8.31598e-10
cna_1~~~cna_2~~~cna	group_2594	3.35356e-10
cna_1~~~cna_2~~~cna	group_104	1.52947e-08
cna_1~~~cna_2~~~cna	group_2	9.09985e-12
cna_1~~~cna_2~~~cna	slmA	1.52947e-08
cna_1~~~cna_2~~~cna	emrB_4~~~emrB_1~~~emrY_1~~~ribZ_2~~~emrY_2~~~emrB_3	7.7108e-09
cna_1~~~cna_2~~~cna	group_105	7.7108e-09
cna_1~~~cna_2~~~cna	group_71	1.00675e-08
cna_1~~~cna_2~~~cna	group_1345	1.00675e-08
cna_1~~~cna_2~~~cna	mrpB_2~~~mrpB	3.02984e-11
cna_1~~~cna_2~~~cna	sdrE~~~bbp_1~~~sdrE_1~~~sdrD_1~~~sdrD_2~~~sdrC_1~~~sdrC~~~sdrE_3~~~sdrD~~~sdrC_2~~~bbp~~~sdrD_3	3.89189e-08
cna_1~~~cna_2~~~cna	group_756	9.54206e-09
cpnA~~~fabG_2~~~sdh~~~bacC_1~~~baiA1_2	emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	3.37267e-09
cpnA~~~fabG_2~~~sdh~~~bacC_1~~~baiA1_2	hlgB~~~lukF~~~hlgB_2~~~hlgB_1	2.46337e-09
cpnA~~~fabG_2~~~sdh~~~bacC_1~~~baiA1_2	mrpA~~~mrpA_1~~~mrpA_2~~~mnhA1_2~~~mnhA1_1	1.79416e-09
cpnA~~~fabG_2~~~sdh~~~bacC_1~~~baiA1_2	emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	2.24809e-09
cpnA~~~fabG_2~~~sdh~~~bacC_1~~~baiA1_2	group_526	1.79416e-09
cpnA~~~fabG_2~~~sdh~~~bacC_1~~~baiA1_2	group_593	2.81221e-09
cpnA~~~fabG_2~~~sdh~~~bacC_1~~~baiA1_2	murJ_1~~~murJ_2~~~murJ	4.79668e-09
cpnA~~~fabG_2~~~sdh~~~bacC_1~~~baiA1_2	trpC~~~trpC_1~~~trpC_2	4.79668e-09
